route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
442,NMBS/SNCB,L,Mons -- La Louviere-Sud,,100,,,
443,NMBS/SNCB,L,Charleroi-Sud -- Mons,,100,,,
444,NMBS/SNCB,IC,Bruxelles-Midi -- Anvers-Luchtbal,,103,,,
445,NMBS/SNCB,IC,Anvers-Luchtbal -- Charleroi-Sud,,103,,,
446,NMBS/SNCB,S61,Ottignies -- Jambes,,100,,,
447,NMBS/SNCB,S61,Namur -- Charleroi-Sud,,100,,,
448,NMBS/SNCB,S61,Wavre -- Jambes,,100,,,
449,NMBS/SNCB,S61,Ottignies -- Namur,,100,,,
45,NMBS/SNCB,BUS,Hasselt -- Aarschot,,700,,,
450,NMBS/SNCB,S61,Ottignies -- Fleurus,,100,,,
451,NMBS/SNCB,S61,Namur -- Fleurus,,100,,,
452,NMBS/SNCB,S61,Wavre -- Namur,,100,,,
453,NMBS/SNCB,S61,Charleroi-Sud -- Fleurus,,100,,,
454,NMBS/SNCB,S61,Ottignies -- Charleroi-Sud,,100,,,
455,NMBS/SNCB,S61,Wavre -- Charleroi-Sud,,100,,,
456,NMBS/SNCB,S61,Basse-Wavre -- Namur,,100,,,
457,NMBS/SNCB,L,Mons -- Tournai,,100,,,
458,NMBS/SNCB,L,Quevy -- Tournai,,100,,,
459,NMBS/SNCB,L,Quevy -- Mouscron,,100,,,
46,NMBS/SNCB,BUS,Lierre -- Mol,,700,,,
460,NMBS/SNCB,L,Mons -- Quievrain,,100,,,
461,NMBS/SNCB,L,Mons -- Mouscron,,100,,,
462,NMBS/SNCB,L,Luxembourg (l) -- Athus,,100,,,
463,NMBS/SNCB,S63,Erquelinnes -- Charleroi-Sud,,100,,,
464,NMBS/SNCB,L,Mons -- Grammont,,100,,,
465,NMBS/SNCB,L,Quevy -- Grammont,,100,,,
466,NMBS/SNCB,L,Ath -- Grammont,,100,,,
467,NMBS/SNCB,IC,Anvers-Central -- Diest,,103,,,
468,NMBS/SNCB,L,Liege-Guillemins -- Huy,,100,,,
469,NMBS/SNCB,L,Liege-Guillemins -- Namur,,100,,,
47,NMBS/SNCB,BUS,Hal -- Ath,,700,,,
470,NMBS/SNCB,L,Aachen Hbf (d) -- Welkenraedt,,100,,,
471,NMBS/SNCB,L,Aachen Hbf (d) -- Spa-Geronstere,,100,,,
472,NMBS/SNCB,L,Spa-Geronstere -- Welkenraedt,,100,,,
473,NMBS/SNCB,IC,Welkenraedt -- Eupen,,103,,,
474,NMBS/SNCB,IC,Eupen -- Ostende,,103,,,
475,NMBS/SNCB,S44,Liege-Guillemins -- Flemalle-Haute,,100,,,
476,NMBS/SNCB,S44,Waremme -- Flemalle-Haute,,100,,,
477,NMBS/SNCB,S44,Landen -- Liege-Guillemins,,100,,,
478,NMBS/SNCB,S44,Liege-Guillemins -- Waremme,,100,,,
479,NMBS/SNCB,S41,Herstal -- Verviers-Central,,100,,,
48,NMBS/SNCB,BUS,Anvers-Central -- Herentals,,700,,,
480,NMBS/SNCB,S41,Liege-Guillemins -- Verviers-Central,,100,,,
481,NMBS/SNCB,S41,Liege-Saint-Lambert -- Verviers-Central,,100,,,
482,NMBS/SNCB,IC,Luxembourg (l) -- Gouvy,,103,,,
483,NMBS/SNCB,IC,Luxembourg (l) -- Liege-Guillemins,,103,,,
484,NMBS/SNCB,IC,Ettelbruck (l) -- Liege-Guillemins,,103,,,
485,NMBS/SNCB,IC,Mersch (l) -- Liege-Guillemins,,103,,,
486,NMBS/SNCB,IC,Luxembourg (l) -- Liers,,103,,,
487,NMBS/SNCB,IC,Liers -- Gouvy,,103,,,
488,NMBS/SNCB,IC,Liege-Guillemins -- Gouvy,,103,,,
489,NMBS/SNCB,S43,Maastricht (nl) -- Liege-Guillemins,,100,,,
49,NMBS/SNCB,BUS,Lierre -- Herentals,,700,,,
490,NMBS/SNCB,S43,Maastricht (nl) -- Hasselt,,100,,,
491,NMBS/SNCB,S43,Liege-Guillemins -- Vise,,100,,,
492,NMBS/SNCB,S43,Hasselt -- Tongres,,100,,,
493,NMBS/SNCB,IC,Eupen -- Bruges,,103,,,
494,NMBS/SNCB,S42,Liers -- Flemalle-Haute,,100,,,
495,NMBS/SNCB,S42,Herstal -- Flemalle-Haute,,100,,,
496,NMBS/SNCB,S42,Liege-Guillemins -- Flemalle-Haute,,100,,,
497,NMBS/SNCB,L,Malines -- Bruges,,100,,,
498,NMBS/SNCB,L,Liers -- Marloie,,100,,,
499,NMBS/SNCB,L,Bruges -- Gand-Saint-Pierre,,100,,,
5,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Schellebelle,,700,,,
50,NMBS/SNCB,BUS,Malines -- Willebroek,,700,,,
500,NMBS/SNCB,L,Bruges -- Termonde,,100,,,
501,NMBS/SNCB,L,Liers -- Rochefort-Jemelle,,100,,,
502,NMBS/SNCB,L,Malines -- Zeebrugge-Dorp,,100,,,
503,NMBS/SNCB,L,Malines -- Zeebrugge-Strand,,100,,,
504,NMBS/SNCB,L,Liege-Guillemins -- Rochefort-Jemelle,,100,,,
505,NMBS/SNCB,L,Zeebrugge-Strand -- Gand-Saint-Pierre,,100,,,
506,NMBS/SNCB,L,Zeebrugge-Strand -- Termonde,,100,,,
507,NMBS/SNCB,L,Rivage -- Marloie,,100,,,
508,NMBS/SNCB,L,Namur -- Ciney,,100,,,
509,NMBS/SNCB,L,Zeebrugge-Dorp -- Termonde,,100,,,
51,NMBS/SNCB,BUS,Tongres -- Aarschot,,700,,,
510,NMBS/SNCB,L,Gand-Saint-Pierre -- Termonde,,100,,,
511,NMBS/SNCB,L,Luxembourg (l) -- Arlon,,100,,,
512,NMBS/SNCB,L,Libramont -- Arlon,,100,,,
513,NMBS/SNCB,L,Malines -- Termonde,,100,,,
514,NMBS/SNCB,L,Libramont -- Virton,,100,,,
515,NMBS/SNCB,L,Namur -- Libramont,,100,,,
516,NMBS/SNCB,L,Namur -- Bertrix,,100,,,
517,NMBS/SNCB,L,Rochefort-Jemelle -- Ciney,,100,,,
518,NMBS/SNCB,L,Namur -- Rochefort-Jemelle,,100,,,
519,NMBS/SNCB,L,Ottignies -- Namur,,100,,,
52,NMBS/SNCB,BUS,Lierre -- Hamont,,700,,,
520,NMBS/SNCB,L,Ottignies -- Gembloux,,100,,,
521,NMBS/SNCB,S20,Ottignies -- Wavre,,100,,,
522,NMBS/SNCB,S53,Gand-Saint-Pierre -- Lokeren,,100,,,
523,NMBS/SNCB,S8,Ottignies -- Bruxelles-Midi,,100,,,
524,NMBS/SNCB,S53,Anvers-Central -- Gand-Saint-Pierre,,100,,,
525,NMBS/SNCB,S53,Gand-Saint-Pierre -- Melsele,,100,,,
526,NMBS/SNCB,S53,Anvers-Central -- Saint-Nicolas,,100,,,
527,NMBS/SNCB,S53,Lokeren -- Melsele,,100,,,
528,NMBS/SNCB,S6,Bruxelles-Midi -- Grammont,,100,,,
529,NMBS/SNCB,ICT,Bruges -- Knokke,,103,,,
53,NMBS/SNCB,BUS,Malines -- Saint-Nicolas,,700,,,
530,NMBS/SNCB,ICT,Schaerbeek -- Blankenberge,,103,,,
531,NMBS/SNCB,ICT,Charleroi-Sud -- Blankenberge,,103,,,
532,NMBS/SNCB,ICT,Anvers-Central -- Blankenberge,,103,,,
533,NMBS/SNCB,ICT,Turnhout -- Blankenberge,,103,,,
534,NMBS/SNCB,ICT,Hamont -- Blankenberge,,103,,,
535,NMBS/SNCB,ICT,Neerpelt -- Blankenberge,,103,,,
536,NMBS/SNCB,ICT,Tongres -- Ostende,,103,,,
537,NMBS/SNCB,ICT,Bruxelles-Nord -- La Panne,,103,,,
538,NMBS/SNCB,ICT,Charleroi-Sud -- Ath,,103,,,
539,NMBS/SNCB,ICT,Mons -- Ath,,103,,,
54,NMBS/SNCB,BUS,Anvers-Central -- Hasselt,,700,,,
540,NMBS/SNCB,ICT,Schaerbeek -- Cambron-Casteau,,103,,,
541,NMBS/SNCB,ICT,Schaerbeek -- Jurbise,,103,,,
542,NMBS/SNCB,ICT,Ottignies -- Louvain,,103,,,
543,NMBS/SNCB,S53,Anvers-Central -- Lokeren,,100,,,
544,NMBS/SNCB,ICT,Mons -- Gand-Saint-Pierre,,103,,,
545,NMBS/SNCB,ICT,Cambron-Casteau -- Gand-Saint-Pierre,,103,,,
546,NMBS/SNCB,ICT,Liege-Guillemins -- Rochefort-Jemelle,,103,,,
547,NMBS/SNCB,ICT,Charleroi-Sud -- Cambron-Casteau,,103,,,
548,NMBS/SNCB,ICT,Wavre -- Charleroi-Sud,,103,,,
549,NMBS/SNCB,ICT,Ottignies -- Wavre,,103,,,
55,NMBS/SNCB,BUS,Zottegem -- Courtrai,,700,,,
550,NMBS/SNCB,ICT,Wavre -- Bruxelles-Midi,,103,,,
551,NMBS/SNCB,ICT,Dinant -- Houyet,,103,,,
552,NMBS/SNCB,P,Schaerbeek -- Ostende,,103,,,
553,NMBS/SNCB,P,Schaerbeek -- La Panne,,103,,,
554,NMBS/SNCB,P,Schaerbeek -- Poperinge,,103,,,
555,NMBS/SNCB,P,Gand-Saint-Pierre -- Alost,,103,,,
556,NMBS/SNCB,P,Schaerbeek -- Gand-Saint-Pierre,,103,,,
557,NMBS/SNCB,P,Schaerbeek -- Saint-Nicolas,,103,,,
558,NMBS/SNCB,IC,Anvers-Central -- Poperinge,,103,,,
559,NMBS/SNCB,IC,Anvers-Central -- Courtrai,,103,,,
56,NMBS/SNCB,BUS,Bruxelles-Midi -- Anvers-Central,,700,,,
560,NMBS/SNCB,P,Bruges -- Gand-Saint-Pierre,,103,,,
561,NMBS/SNCB,P,Bruges -- Zeebrugge-Dorp,,103,,,
562,NMBS/SNCB,P,Bruges -- Knokke,,103,,,
563,NMBS/SNCB,P,Bruxelles-Midi -- Alost,,103,,,
564,NMBS/SNCB,P,Courtrai -- Poperinge,,103,,,
565,NMBS/SNCB,S51,Gand-Saint-Pierre -- Eeklo,,100,,,
566,NMBS/SNCB,P,Malines -- Saint-Nicolas,,103,,,
567,NMBS/SNCB,P,Louvain -- Saint-Nicolas,,103,,,
568,NMBS/SNCB,P,Gand-Saint-Pierre -- Termonde,,103,,,
569,NMBS/SNCB,P,Malines -- Termonde,,103,,,
57,NMBS/SNCB,BUS,Liege-Guillemins -- Rivage,,700,,,
570,NMBS/SNCB,S3,Bruxelles-Midi -- Termonde,,100,,,
571,NMBS/SNCB,P,Louvain -- Termonde,,103,,,
572,NMBS/SNCB,P,Bruxelles-Midi -- Mol,,103,,,
573,NMBS/SNCB,P,Bruxelles-Midi -- Neerpelt,,103,,,
574,NMBS/SNCB,P,Anvers-Central -- Noorderkempen (brecht),,103,,,
575,NMBS/SNCB,P,Brussels Airport - Zaventem -- Noorderkempen (brecht),,103,,,
576,NMBS/SNCB,P,Anvers-Central -- Essen,,103,,,
577,NMBS/SNCB,S33,Anvers-Central -- Herentals,,100,,,
578,NMBS/SNCB,P,Lierre -- Herentals,,103,,,
579,NMBS/SNCB,IC,Saint-Nicolas -- Poperinge,,103,,,
58,NMBS/SNCB,BUS,Liers -- Rivage,,700,,,
580,NMBS/SNCB,P,Anvers-Central -- Aarschot,,103,,,
581,NMBS/SNCB,P,Anvers-Central -- Louvain,,103,,,
582,NMBS/SNCB,P,Bruxelles-Midi -- Landen,,103,,,
583,NMBS/SNCB,P,Bruxelles-Midi -- Genk,,103,,,
584,NMBS/SNCB,P,Bruxelles-Midi -- Tongres,,103,,,
585,NMBS/SNCB,P,Genk -- Louvain,,103,,,
586,NMBS/SNCB,P,Bruxelles-Midi -- Brussels Airport - Zaventem,,103,,,
587,NMBS/SNCB,P,Hasselt -- Genk,,103,,,
588,NMBS/SNCB,P,Hasselt -- Louvain,,103,,,
589,NMBS/SNCB,P,Malines -- Hasselt,,103,,,
59,NMBS/SNCB,BUS,Charleroi-Sud -- Fleurus,,700,,,
590,NMBS/SNCB,P,Malines -- Louvain,,103,,,
591,NMBS/SNCB,P,Bruxelles-Midi -- Liege-Guillemins,,103,,,
592,NMBS/SNCB,P,Bruxelles-Midi -- Vise,,103,,,
593,NMBS/SNCB,P,Vise -- Braine-Le-Comte,,103,,,
594,NMBS/SNCB,P,Liege-Guillemins -- Verviers-Central,,103,,,
595,NMBS/SNCB,S41,Herstal -- Welkenraedt,,100,,,
596,NMBS/SNCB,P,Liege-Guillemins -- Statte,,103,,,
597,NMBS/SNCB,P,Liege-Guillemins -- Gouvy,,103,,,
598,NMBS/SNCB,P,Huy -- Namur,,103,,,
599,NMBS/SNCB,P,Liege-Saint-Lambert -- Bomal,,103,,,
6,NMBS/SNCB,BUS,Courtrai -- Ingelmunster,,700,,,
60,NMBS/SNCB,BUS,Ottignies -- Fleurus,,700,,,
600,NMBS/SNCB,P,Verviers-Central -- Spa-Geronstere,,103,,,
601,NMBS/SNCB,P,Tournai -- Mouscron,,103,,,
602,NMBS/SNCB,P,Schaerbeek -- Mouscron,,103,,,
603,NMBS/SNCB,S51,Renaix -- Eeklo,,100,,,
604,NMBS/SNCB,P,Mons -- Tournai,,103,,,
605,NMBS/SNCB,S51,Gand-Dampoort -- Eeklo,,100,,,
606,NMBS/SNCB,P,Mons -- Ath,,103,,,
607,NMBS/SNCB,P,Jurbise -- Ath,,103,,,
608,NMBS/SNCB,P,Ath -- Grammont,,103,,,
609,NMBS/SNCB,P,Mons -- Grammont,,103,,,
61,NMBS/SNCB,BUS,Dinant -- Houyet,,700,,,
610,NMBS/SNCB,P,Bruxelles-Midi -- Namur,,103,,,
611,NMBS/SNCB,P,Luxembourg (l) -- Namur,,103,,,
612,NMBS/SNCB,P,Luxembourg (l) -- Bruxelles-Midi,,103,,,
613,NMBS/SNCB,P,Rochefort-Jemelle -- Ciney,,103,,,
614,NMBS/SNCB,P,Ottignies -- Gembloux,,103,,,
615,NMBS/SNCB,P,Gembloux -- Namur,,103,,,
616,NMBS/SNCB,P,Ottignies -- Namur,,103,,,
617,NMBS/SNCB,S81,Schaerbeek -- Louvain-La-Neuve,,100,,,
618,NMBS/SNCB,S81,Schaerbeek -- Ottignies,,100,,,
619,NMBS/SNCB,P,Namur -- Dinant,,103,,,
62,NMBS/SNCB,BUS,Gembloux -- Tamines,,700,,,
620,NMBS/SNCB,P,Arlon -- Virton,,103,,,
621,NMBS/SNCB,P,Bertrix -- Arlon,,103,,,
622,NMBS/SNCB,P,Namur -- Rochefort-Jemelle,,103,,,
623,NMBS/SNCB,P,Namur -- Ciney,,103,,,
624,NMBS/SNCB,P,Liege-Saint-Lambert -- Rochefort-Jemelle,,103,,,
625,NMBS/SNCB,P,Liege-Guillemins -- Marloie,,103,,,
626,NMBS/SNCB,P,Ciney -- Libramont,,103,,,
627,NMBS/SNCB,P,Libramont -- Bertrix,,103,,,
628,NMBS/SNCB,P,Dinant -- Bertrix,,103,,,
629,NMBS/SNCB,P,Namur -- Bertrix,,103,,,
63,NMBS/SNCB,BUS,Virton -- Athus,,700,,,
630,NMBS/SNCB,P,Libramont -- Arlon,,103,,,
631,NMBS/SNCB,P,Libramont -- Gedinne,,103,,,
632,NMBS/SNCB,P,Libramont -- Virton,,103,,,
633,NMBS/SNCB,P,Gembloux -- Tamines,,103,,,
634,NMBS/SNCB,P,Gembloux -- Jemeppe-Sur-Sambre,,103,,,
635,NMBS/SNCB,S51,Gand-Saint-Pierre -- Renaix,,100,,,
636,NMBS/SNCB,P,Schaerbeek -- Jemeppe-Sur-Sambre,,103,,,
637,NMBS/SNCB,P,Schaerbeek -- Chatelet,,103,,,
638,NMBS/SNCB,P,Schaerbeek -- Binche,,103,,,
639,NMBS/SNCB,P,Erquelinnes -- Charleroi-Sud,,103,,,
64,NMBS/SNCB,BUS,Bertrix -- Virton,,700,,,
640,NMBS/SNCB,P,Charleroi-Sud -- Couvin,,103,,,
641,NMBS/SNCB,P,Charleroi-Sud -- Walcourt,,103,,,
642,NMBS/SNCB,S62,Luttre -- Manage,,100,,,
643,NMBS/SNCB,P,Luttre -- Charleroi-Sud,,103,,,
644,NMBS/SNCB,P,Mons -- La Louviere-Sud,,103,,,
645,NMBS/SNCB,P,Mons -- Quevy,,103,,,
646,NMBS/SNCB,P,Quevy -- Manage,,103,,,
647,NMBS/SNCB,P,Manage -- Braine-Le-Comte,,103,,,
648,NMBS/SNCB,P,Schaerbeek -- Quievrain,,103,,,
649,NMBS/SNCB,P,Schaerbeek -- Mons,,103,,,
65,NMBS/SNCB,BUS,Namur -- Ciney,,700,,,
650,NMBS/SNCB,P,Schaerbeek -- Quevy,,103,,,
651,NMBS/SNCB,P,Saint-Ghislain -- Quievrain,,103,,,
652,NMBS/SNCB,P,Mons -- Saint-Ghislain,,103,,,
653,NMBS/SNCB,P,Ostende -- Courtrai,,103,,,
654,NMBS/SNCB,P,Blankenberge -- Courtrai,,103,,,
655,NMBS/SNCB,P,Bruges -- Courtrai,,103,,,
656,NMBS/SNCB,P,Knokke -- Courtrai,,103,,,
657,NMBS/SNCB,S51,Audenarde -- Eeklo,,100,,,
658,NMBS/SNCB,P,Grammont -- Denderleeuw,,103,,,
659,NMBS/SNCB,P,Zottegem -- Courtrai,,103,,,
66,NMBS/SNCB,BUS,Liege-Guillemins -- Liers,,700,,,
660,NMBS/SNCB,P,Audenarde -- Grammont,,103,,,
661,NMBS/SNCB,P,Renaix -- Grammont,,103,,,
662,NMBS/SNCB,P,Gand-Saint-Pierre -- Grammont,,103,,,
663,NMBS/SNCB,S52,Zottegem -- Grammont,,100,,,
664,NMBS/SNCB,P,Alost -- Burst,,103,,,
665,NMBS/SNCB,P,Courtrai -- Roulers,,103,,,
666,NMBS/SNCB,P,Gand-Saint-Pierre -- Courtrai,,103,,,
667,NMBS/SNCB,P,Gand-Saint-Pierre -- La Panne,,103,,,
668,NMBS/SNCB,P,Louvain -- La Panne,,103,,,
669,NMBS/SNCB,P,Sint-Joris-Weert -- La Panne,,103,,,
67,NMBS/SNCB,BUS,Gembloux -- Namur,,700,,,
670,NMBS/SNCB,P,Louvain -- Lichtervelde,,103,,,
671,NMBS/SNCB,IC,Ostende -- Roulers,,103,,,
672,NMBS/SNCB,P,Zeebrugge-Dorp -- Gand-Saint-Pierre,,103,,,
673,NMBS/SNCB,P,Bruges -- Blankenberge,,103,,,
674,NMBS/SNCB,P,Mol -- Hamont,,103,,,
675,NMBS/SNCB,P,Hamont -- Heverlee,,103,,,
676,NMBS/SNCB,P,Lierre -- Heverlee,,103,,,
677,NMBS/SNCB,P,Mol -- Heverlee,,103,,,
678,NMBS/SNCB,P,Essen -- Heverlee,,103,,,
679,NMBS/SNCB,P,Noorderkempen (brecht) -- Heverlee,,103,,,
68,NMBS/SNCB,BUS,Verviers-Central -- Spa-Geronstere,,700,,,
680,NMBS/SNCB,S33,Lierre -- Herentals,,100,,,
681,NMBS/SNCB,IC,Lichtervelde -- Courtrai,,103,,,
682,NMBS/SNCB,P,Hasselt -- Gand-Saint-Pierre,,103,,,
683,NMBS/SNCB,P,Tongres -- Gand-Saint-Pierre,,103,,,
684,NMBS/SNCB,P,Bruxelles-Midi -- Hasselt,,103,,,
685,NMBS/SNCB,P,Hasselt -- Tongres,,103,,,
686,NMBS/SNCB,S41,Liege-Saint-Lambert -- Eupen,,100,,,
687,NMBS/SNCB,P,Liege-Guillemins -- Namur,,103,,,
688,NMBS/SNCB,P,Louvain-La-Neuve -- Mouscron,,103,,,
689,NMBS/SNCB,P,Ottignies -- Tournai,,103,,,
69,NMBS/SNCB,BUS,Gembloux -- Jemeppe-Sur-Sambre,,700,,,
690,NMBS/SNCB,L,Gand-Saint-Pierre -- Courtrai,,100,,,
691,NMBS/SNCB,L,Malines -- Courtrai,,100,,,
692,NMBS/SNCB,P,Mons -- Quievrain,,103,,,
693,NMBS/SNCB,P,Tournai -- Ath,,103,,,
694,NMBS/SNCB,P,Bruxelles-Midi -- Arlon,,103,,,
695,NMBS/SNCB,P,Liege-Saint-Lambert -- Arlon,,103,,,
696,NMBS/SNCB,P,Comblain-La-Tour -- Arlon,,103,,,
697,NMBS/SNCB,P,Namur -- Arlon,,103,,,
698,NMBS/SNCB,P,Marloie -- Libramont,,103,,,
699,NMBS/SNCB,P,Namur -- Libramont,,103,,,
7,NMBS/SNCB,BUS,Bruges -- Ostende,,700,,,
70,NMBS/SNCB,BUS,Bertrix -- Arlon,,700,,,
700,NMBS/SNCB,P,Louvain-La-Neuve -- Binche,,103,,,
701,NMBS/SNCB,P,Ottignies -- Binche,,103,,,
702,NMBS/SNCB,L,Termonde -- Courtrai,,100,,,
703,NMBS/SNCB,P,Mons -- Manage,,103,,,
704,NMBS/SNCB,P,Schaerbeek -- Saint-Ghislain,,103,,,
705,NMBS/SNCB,P,Sint-Joris-Weert -- Poperinge,,103,,,
706,NMBS/SNCB,P,Louvain -- Poperinge,,103,,,
707,NMBS/SNCB,P,Sint-Joris-Weert -- Menin,,103,,,
708,NMBS/SNCB,P,Schaerbeek -- Courtrai,,103,,,
709,NMBS/SNCB,S3,Schaerbeek -- Courtrai,,100,,,
71,NMBS/SNCB,BUS,Maastricht (nl) -- Vise,,700,,,
710,NMBS/SNCB,P,Zottegem -- Poperinge,,103,,,
711,NMBS/SNCB,P,Alost -- Grammont,,103,,,
712,NMBS/SNCB,S6,Alost -- Grammont,,100,,,
713,NMBS/SNCB,P,Gand-Saint-Pierre -- Denderleeuw,,103,,,
714,NMBS/SNCB,P,Gand-Saint-Pierre -- Lichtervelde,,103,,,
715,NMBS/SNCB,IC,Namur -- Courtrai,,103,,,
716,NMBS/SNCB,IC,Amsterdam Cs (nl) -- Bruxelles-Midi,,103,,,
717,NMBS/SNCB,L,Rochefort-Jemelle -- Libramont,,100,,,
718,NMBS/SNCB,L,Marloie -- Libramont,,100,,,
719,NMBS/SNCB,IZY,Paris Nord (f) -- Bruxelles-Midi,,101,,,
72,NMBS/SNCB,BUS,Maastricht (nl) -- Liege-Guillemins,,700,,,
73,NMBS/SNCB,BUS,Liege-Guillemins -- Flemalle-Haute,,700,,,
74,NMBS/SNCB,BUS,Ottignies -- Louvain-La-Neuve,,700,,,
75,NMBS/SNCB,BUS,Namur -- Tamines,,700,,,
76,NMBS/SNCB,BUS,Liege-Guillemins -- Welkenraedt,,700,,,
77,NMBS/SNCB,BUS,Ottignies -- Louvain,,700,,,
78,NMBS/SNCB,BUS,Herstal -- Liers,,700,,,
79,NMBS/SNCB,BUS,Ottignies -- Sint-Joris-Weert,,700,,,
8,NMBS/SNCB,BUS,Audenarde -- Courtrai,,700,,,
80,NMBS/SNCB,BUS,Landen -- Liege-Guillemins,,700,,,
81,NMBS/SNCB,BUS,Liege-Guillemins -- Waremme,,700,,,
82,NMBS/SNCB,BUS,Ottignies -- Namur,,700,,,
83,NMBS/SNCB,BUS,Ottignies -- Wavre,,700,,,
84,NMBS/SNCB,BUS,Audenarde -- Renaix,,700,,,
85,NMBS/SNCB,BUS,Mons -- Quevy,,700,,,
86,NMBS/SNCB,BUS,Hal -- Enghien,,700,,,
87,NMBS/SNCB,BUS,Mons -- Braine-Le-Comte,,700,,,
88,NMBS/SNCB,BUS,Mons -- Jurbise,,700,,,
89,NMBS/SNCB,BUS,Saint-Ghislain -- Quievrain,,700,,,
9,NMBS/SNCB,BUS,Grammont -- Denderleeuw,,700,,,
90,NMBS/SNCB,BUS,Erquelinnes -- Charleroi-Sud,,700,,,
91,NMBS/SNCB,BUS,Mons -- La Louviere-Sud,,700,,,
92,NMBS/SNCB,BUS,Tournai -- Mouscron,,700,,,
93,NMBS/SNCB,BUS,Lille Flandres(f) -- Mouscron,,700,,,
94,NMBS/SNCB,BUS,Luttre -- La Louviere-Sud,,700,,,
95,NMBS/SNCB,BUS,Charleroi-Sud -- Tamines,,700,,,
96,NMBS/SNCB,BUS,Braine-Le-Comte -- Soignies,,700,,,
97,NMBS/SNCB,BUS,Hal -- Braine-Le-Comte,,700,,,
98,NMBS/SNCB,BUS,Luttre -- Charleroi-Sud,,700,,,
99,NMBS/SNCB,BUS,Hal -- Tournai,,700,,,
